name	preview	download
AsapCondensed-Bold	https://fonts.google.com/specimen/Asap+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/asapcondensed/AsapCondensed-Bold.ttf
Sansita-Regular	https://fonts.google.com/specimen/Sansita	https://raw.githubusercontent.com/google/fonts/main/ofl/sansita/Sansita-Regular.ttf
Sansita-BlackItalic	https://fonts.google.com/specimen/Sansita	https://raw.githubusercontent.com/google/fonts/main/ofl/sansita/Sansita-BlackItalic.ttf
Sansita-ExtraBoldItalic	https://fonts.google.com/specimen/Sansita	https://raw.githubusercontent.com/google/fonts/main/ofl/sansita/Sansita-ExtraBoldItalic.ttf
Sansita-Bold	https://fonts.google.com/specimen/Sansita	https://raw.githubusercontent.com/google/fonts/main/ofl/sansita/Sansita-Bold.ttf
Sansita-Italic	https://fonts.google.com/specimen/Sansita	https://raw.githubusercontent.com/google/fonts/main/ofl/sansita/Sansita-Italic.ttf
Sansita-ExtraBold	https://fonts.google.com/specimen/Sansita	https://raw.githubusercontent.com/google/fonts/main/ofl/sansita/Sansita-ExtraBold.ttf
Sansita-BoldItalic	https://fonts.google.com/specimen/Sansita	https://raw.githubusercontent.com/google/fonts/main/ofl/sansita/Sansita-BoldItalic.ttf
Sansita-Black	https://fonts.google.com/specimen/Sansita	https://raw.githubusercontent.com/google/fonts/main/ofl/sansita/Sansita-Black.ttf
Inconsolata-UltraExpandedMedium	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraExpandedMedium.ttf
Inconsolata-SemiExpanded	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiExpanded.ttf
Inconsolata-UltraExpandedLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraExpandedLight.ttf
Inconsolata-UltraCondensedBlack	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraCondensedBlack.ttf
Inconsolata-UltraCondensedSemiBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraCondensedSemiBold.ttf
Inconsolata-UltraCondensedRegular	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraCondensedRegular.ttf
Inconsolata-CondensedLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-CondensedLight.ttf
Inconsolata-SemiExpandedMedium	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiExpandedMedium.ttf
Inconsolata-ExpandedExtraLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExpandedExtraLight.ttf
Inconsolata-SemiBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiBold.ttf
Inconsolata-ExtraCondensedBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraCondensedBold.ttf
Inconsolata-Medium	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-Medium.ttf
Inconsolata-ExtraCondensedRegular	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraCondensedRegular.ttf
Inconsolata-SemiExpandedBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiExpandedBold.ttf
Inconsolata-Black	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-Black.ttf
Inconsolata-SemiCondensedSemiBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiCondensedSemiBold.ttf
Inconsolata-SemiExpandedSemiBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiExpandedSemiBold.ttf
Inconsolata-SemiCondensedBlack	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiCondensedBlack.ttf
Inconsolata-SemiExpandedExtraBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiExpandedExtraBold.ttf
Inconsolata-ExtraExpandedLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraExpandedLight.ttf
Inconsolata-ExtraCondensedLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraCondensedLight.ttf
Inconsolata-ExtraCondensedExtraBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraCondensedExtraBold.ttf
Inconsolata-CondensedRegular	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-CondensedRegular.ttf
Inconsolata-SemiExpandedExtraLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiExpandedExtraLight.ttf
Inconsolata-ExpandedBlack	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExpandedBlack.ttf
Inconsolata-UltraExpandedExtraBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraExpandedExtraBold.ttf
Inconsolata-Expanded	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-Expanded.ttf
Inconsolata-UltraExpandedExtraLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraExpandedExtraLight.ttf
Inconsolata-SemiExpandedBlack	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiExpandedBlack.ttf
Inconsolata-UltraCondensedBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraCondensedBold.ttf
Inconsolata-Condensed	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-Condensed.ttf
Inconsolata-ExpandedLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExpandedLight.ttf
Inconsolata-UltraExpandedRegular	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraExpandedRegular.ttf
Inconsolata-ExpandedSemiBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExpandedSemiBold.ttf
Inconsolata-ExtraLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraLight.ttf
Inconsolata-CondensedExtraBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-CondensedExtraBold.ttf
Inconsolata-SemiExpandedLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiExpandedLight.ttf
Inconsolata-Bold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-Bold.ttf
Inconsolata-UltraCondensed	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraCondensed.ttf
Inconsolata-CondensedSemiBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-CondensedSemiBold.ttf
Inconsolata-CondensedMedium	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-CondensedMedium.ttf
Inconsolata-ExtraExpandedBlack	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraExpandedBlack.ttf
Inconsolata-ExtraCondensedBlack	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraCondensedBlack.ttf
Inconsolata-ExtraCondensedMedium	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraCondensedMedium.ttf
Inconsolata-ExtraExpandedMedium	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraExpandedMedium.ttf
Inconsolata-ExtraExpanded	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraExpanded.ttf
Inconsolata-SemiExpandedRegular	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiExpandedRegular.ttf
Inconsolata-ExtraBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraBold.ttf
Inconsolata-SemiCondensedExtraLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiCondensedExtraLight.ttf
Inconsolata-ExtraCondensedSemiBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraCondensedSemiBold.ttf
Inconsolata-UltraExpanded	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraExpanded.ttf
Inconsolata-UltraExpandedBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraExpandedBold.ttf
Inconsolata-SemiCondensedMedium	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiCondensedMedium.ttf
Inconsolata-ExtraExpandedExtraBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraExpandedExtraBold.ttf
Inconsolata-UltraExpandedSemiBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraExpandedSemiBold.ttf
Inconsolata-SemiCondensed	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiCondensed.ttf
Inconsolata-CondensedBlack	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-CondensedBlack.ttf
Inconsolata-ExtraExpandedRegular	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraExpandedRegular.ttf
Inconsolata-SemiCondensedLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiCondensedLight.ttf
Inconsolata-ExpandedExtraBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExpandedExtraBold.ttf
Inconsolata-SemiCondensedRegular	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiCondensedRegular.ttf
Inconsolata-UltraCondensedExtraBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraCondensedExtraBold.ttf
Inconsolata-SemiCondensedExtraBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiCondensedExtraBold.ttf
Inconsolata-UltraCondensedExtraLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraCondensedExtraLight.ttf
Inconsolata-ExpandedRegular	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExpandedRegular.ttf
Inconsolata-ExtraCondensedExtraLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraCondensedExtraLight.ttf
Inconsolata-ExpandedMedium	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExpandedMedium.ttf
Inconsolata-Light	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-Light.ttf
Inconsolata-ExtraExpandedSemiBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraExpandedSemiBold.ttf
Inconsolata-CondensedBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-CondensedBold.ttf
Ligconsolata-Bold	https://fonts.google.com/specimen/Ligconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Ligconsolata-Bold.ttf
Inconsolata-ExtraExpandedExtraLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraExpandedExtraLight.ttf
Inconsolata-Regular	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-Regular.ttf
Inconsolata-ExtraCondensed	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraCondensed.ttf
Inconsolata-ExpandedBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExpandedBold.ttf
Ligconsolata-Regular	https://fonts.google.com/specimen/Ligconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Ligconsolata-Regular.ttf
Inconsolata-SemiCondensedBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-SemiCondensedBold.ttf
Inconsolata-UltraCondensedMedium	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraCondensedMedium.ttf
Inconsolata-ExtraExpandedBold	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-ExtraExpandedBold.ttf
Inconsolata-UltraExpandedBlack	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraExpandedBlack.ttf
Inconsolata-CondensedExtraLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-CondensedExtraLight.ttf
Inconsolata-UltraCondensedLight	https://fonts.google.com/specimen/Inconsolata	https://raw.githubusercontent.com/google/fonts/main/ofl/inconsolata/static/Inconsolata-UltraCondensedLight.ttf
Dosis-Medium	https://fonts.google.com/specimen/Dosis	https://raw.githubusercontent.com/google/fonts/main/ofl/dosis/static/Dosis-Medium.ttf
Dosis-Regular	https://fonts.google.com/specimen/Dosis	https://raw.githubusercontent.com/google/fonts/main/ofl/dosis/static/Dosis-Regular.ttf
Dosis-Light	https://fonts.google.com/specimen/Dosis	https://raw.githubusercontent.com/google/fonts/main/ofl/dosis/static/Dosis-Light.ttf
Dosis-Bold	https://fonts.google.com/specimen/Dosis	https://raw.githubusercontent.com/google/fonts/main/ofl/dosis/static/Dosis-Bold.ttf
Dosis-ExtraBold	https://fonts.google.com/specimen/Dosis	https://raw.githubusercontent.com/google/fonts/main/ofl/dosis/static/Dosis-ExtraBold.ttf
Dosis-SemiBold	https://fonts.google.com/specimen/Dosis	https://raw.githubusercontent.com/google/fonts/main/ofl/dosis/static/Dosis-SemiBold.ttf
Dosis-ExtraLight	https://fonts.google.com/specimen/Dosis	https://raw.githubusercontent.com/google/fonts/main/ofl/dosis/static/Dosis-ExtraLight.ttf
TitilliumWeb-Black	https://fonts.google.com/specimen/Titillium+Web	https://raw.githubusercontent.com/google/fonts/main/ofl/titilliumweb/TitilliumWeb-Black.ttf
TitilliumWeb-Bold	https://fonts.google.com/specimen/Titillium+Web	https://raw.githubusercontent.com/google/fonts/main/ofl/titilliumweb/TitilliumWeb-Bold.ttf
TitilliumWeb-Regular	https://fonts.google.com/specimen/Titillium+Web	https://raw.githubusercontent.com/google/fonts/main/ofl/titilliumweb/TitilliumWeb-Regular.ttf
TitilliumWeb-SemiBold	https://fonts.google.com/specimen/Titillium+Web	https://raw.githubusercontent.com/google/fonts/main/ofl/titilliumweb/TitilliumWeb-SemiBold.ttf
